Statistic Label,Year,Commodity Group,Countries and Territories,UNIT,VALUE,Commodity Name,Code,Category,Country Code
Value of Exports,2022,Footwear (85),Switzerland,Euro Thousand,53.0,Footwear,85.0,Miscellaneous Manufactures,CHE
Value of Exports,2022,Footwear (85),China,Euro Thousand,293.0,Footwear,85.0,Miscellaneous Manufactures,CHN
Value of Exports,2022,Footwear (85),Cyprus,Euro Thousand,-1.0,Footwear,85.0,Miscellaneous Manufactures,CYP
Value of Exports,2022,Footwear (85),Czech Republic,Euro Thousand,232.0,Footwear,85.0,Miscellaneous Manufactures,CZE
Value of Exports,2022,Footwear (85),Germany,Euro Thousand,281.0,Footwear,85.0,Miscellaneous Manufactures,DEU
Value of Exports,2022,Footwear (85),Denmark,Euro Thousand,4.0,Footwear,85.0,Miscellaneous Manufactures,DNK
Value of Exports,2022,Footwear (85),Estonia,Euro Thousand,2.0,Footwear,85.0,Miscellaneous Manufactures,EST
Value of Exports,2022,Footwear (85),Spain,Euro Thousand,2464.0,Footwear,85.0,Miscellaneous Manufactures,ESP
Value of Exports,2022,Footwear (85),Finland,Euro Thousand,1.0,Footwear,85.0,Miscellaneous Manufactures,FIN
Value of Exports,2022,Footwear (85),France,Euro Thousand,1409.0,Footwear,85.0,Miscellaneous Manufactures,FRA
Value of Exports,2022,Footwear (85),Greece,Euro Thousand,1.0,Footwear,85.0,Miscellaneous Manufactures,GRC
Value of Exports,2022,Footwear (85),Croatia,Euro Thousand,1.0,Footwear,85.0,Miscellaneous Manufactures,HRV
Value of Exports,2022,Footwear (85),Hungary,Euro Thousand,5.0,Footwear,85.0,Miscellaneous Manufactures,HUN
Value of Exports,2022,Footwear (85),India,Euro Thousand,3.0,Footwear,85.0,Miscellaneous Manufactures,IND
Value of Exports,2022,Footwear (85),Italy,Euro Thousand,261.0,Footwear,85.0,Miscellaneous Manufactures,ITA
Value of Exports,2022,Footwear (85),Japan,Euro Thousand,77.0,Footwear,85.0,Miscellaneous Manufactures,JPN
Value of Exports,2022,Footwear (85),South Korea,Euro Thousand,9.0,Footwear,85.0,Miscellaneous Manufactures,KOR
Value of Exports,2022,Footwear (85),Lithuania,Euro Thousand,2.0,Footwear,85.0,Miscellaneous Manufactures,LTU
Value of Exports,2022,Footwear (85),Luxembourg,Euro Thousand,-1.0,Footwear,85.0,Miscellaneous Manufactures,LUX
Value of Exports,2022,Footwear (85),Latvia,Euro Thousand,-1.0,Footwear,85.0,Miscellaneous Manufactures,LVA
Value of Exports,2022,Footwear (85),Malta,Euro Thousand,3.0,Footwear,85.0,Miscellaneous Manufactures,MLT
Value of Exports,2022,Footwear (85),Mexico,Euro Thousand,3.0,Footwear,85.0,Miscellaneous Manufactures,MEX
Value of Exports,2022,Footwear (85),Malaysia,Euro Thousand,1.0,Footwear,85.0,Miscellaneous Manufactures,MYS
Value of Exports,2022,Footwear (85),Netherlands,Euro Thousand,5022.0,Footwear,85.0,Miscellaneous Manufactures,NLD
Value of Exports,2022,Footwear (85),Norway,Euro Thousand,28.0,Footwear,85.0,Miscellaneous Manufactures,NOR
Value of Exports,2022,Footwear (85),Poland,Euro Thousand,94.0,Footwear,85.0,Miscellaneous Manufactures,POL
Value of Exports,2022,Footwear (85),Portugal,Euro Thousand,27.0,Footwear,85.0,Miscellaneous Manufactures,PRT
Value of Exports,2022,Footwear (85),Romania,Euro Thousand,-1.0,Footwear,85.0,Miscellaneous Manufactures,ROU
Value of Exports,2022,Footwear (85),Russia,Euro Thousand,0.0,Footwear,85.0,Miscellaneous Manufactures,RUS
Value of Exports,2022,Footwear (85),Saudi Arabia,Euro Thousand,2.0,Footwear,85.0,Miscellaneous Manufactures,SAU
Value of Exports,2022,Footwear (85),Sweden,Euro Thousand,6.0,Footwear,85.0,Miscellaneous Manufactures,SWE
Value of Exports,2022,Footwear (85),Singapore,Euro Thousand,12.0,Footwear,85.0,Miscellaneous Manufactures,SGP
Value of Exports,2022,Footwear (85),Slovenia,Euro Thousand,1.0,Footwear,85.0,Miscellaneous Manufactures,SVN
Value of Exports,2022,Footwear (85),Slovakia,Euro Thousand,48.0,Footwear,85.0,Miscellaneous Manufactures,SVK
Value of Exports,2022,Footwear (85),Thailand,Euro Thousand,-1.0,Footwear,85.0,Miscellaneous Manufactures,THA
Value of Exports,2022,Footwear (85),Turkey,Euro Thousand,1.0,Footwear,85.0,Miscellaneous Manufactures,TUR
Value of Exports,2022,Footwear (85),Taiwan,Euro Thousand,0.0,Footwear,85.0,Miscellaneous Manufactures,TWN
Value of Exports,2022,Footwear (85),USA,Euro Thousand,929.0,Footwear,85.0,Miscellaneous Manufactures,USA
Value of Exports,2022,Footwear (85),Great Britain,Euro Thousand,13128.0,Footwear,85.0,Miscellaneous Manufactures,GBR
Value of Exports,2022,Footwear (85),Northern Ireland,Euro Thousand,17553.0,Footwear,85.0,Miscellaneous Manufactures,GBR
Value of Exports,2022,Footwear (85),South Africa,Euro Thousand,10.0,Footwear,85.0,Miscellaneous Manufactures,ZAF
Value of Exports,2022,Footwear (85),EU country not specified,Euro Thousand,136.0,Footwear,85.0,Miscellaneous Manufactures,UNK
Value of Exports,2022,Footwear (85),Other countries,Euro Thousand,1399.0,Footwear,85.0,Miscellaneous Manufactures,UNK
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Austria,Euro Thousand,13714.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,AUT
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Australia,Euro Thousand,14777.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,AUS
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Belgium,Euro Thousand,219685.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,BEL
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Bulgaria,Euro Thousand,636.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,BGR
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Brazil,Euro Thousand,9706.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,BRA
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Canada,Euro Thousand,40914.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,CAN
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Switzerland,Euro Thousand,66989.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,CHE
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",China,Euro Thousand,245103.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,CHN
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Cyprus,Euro Thousand,173.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,CYP
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Czech Republic,Euro Thousand,11394.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,CZE
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Germany,Euro Thousand,239972.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,DEU
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Denmark,Euro Thousand,8878.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,DNK
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Estonia,Euro Thousand,1423.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,EST
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Spain,Euro Thousand,31903.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,ESP
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Finland,Euro Thousand,3978.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,FIN
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",France,Euro Thousand,111121.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,FRA
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Greece,Euro Thousand,2131.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,GRC
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Croatia,Euro Thousand,1149.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,HRV
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Hungary,Euro Thousand,8052.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,HUN
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",India,Euro Thousand,25105.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,IND
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Italy,Euro Thousand,107481.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,ITA
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Japan,Euro Thousand,143313.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,JPN
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",South Korea,Euro Thousand,25888.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,KOR
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Lithuania,Euro Thousand,1018.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,LTU
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Luxembourg,Euro Thousand,218.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,LUX
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Latvia,Euro Thousand,482.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,LVA
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Malta,Euro Thousand,243.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,MLT
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Mexico,Euro Thousand,56318.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,MEX
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Malaysia,Euro Thousand,22668.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,MYS
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Netherlands,Euro Thousand,2436330.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,NLD
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Norway,Euro Thousand,4653.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,NOR
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Poland,Euro Thousand,21742.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,POL
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Portugal,Euro Thousand,3135.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,PRT
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Romania,Euro Thousand,4056.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,ROU
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Russia,Euro Thousand,16426.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,RUS
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Saudi Arabia,Euro Thousand,15357.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,SAU
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Sweden,Euro Thousand,10448.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,SWE
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Singapore,Euro Thousand,168315.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,SGP
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Slovenia,Euro Thousand,2134.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,SVN
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Slovakia,Euro Thousand,4547.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,SVK
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Thailand,Euro Thousand,3367.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,THA
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Turkey,Euro Thousand,13024.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,TUR
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Taiwan,Euro Thousand,9241.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,TWN
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",USA,Euro Thousand,4809585.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,USA
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Great Britain,Euro Thousand,324593.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,GBR
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",Northern Ireland,Euro Thousand,36927.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,GBR
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",South Africa,Euro Thousand,4426.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,ZAF
Value of Exports,2022,"Professional, scientific and controlling apparatus (87)",EU country not specified,Euro Thousand,30922.0,"Professional, scientific and controlling apparatus",87.0,Miscellaneous Manufactures,UNK
